B_T,M_muB_per_Yb,M_err_muB_per_Yb,T_sample_K,moment_column,mass_mg,source_file
6.05317,1.57073,8.01674e-05,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.06018,1.5713,0.000151389,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.06615,1.57215,0.000123534,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.07459,1.57287,0.000113097,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.08055,1.57355,0.000132842,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.08719,1.57442,0.00010972,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.09455,1.57523,9.87397e-05,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.10225,1.57604,8.41373e-05,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.10821,1.57669,0.000125697,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.11525,1.57739,0.000123606,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.12299,1.57807,7.69555e-05,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.1293,1.57889,0.000146488,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.1363,1.57953,7.77868e-05,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.14296,1.58026,0.000151091,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.151,1.58112,0.000138737,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.15695,1.5817,5.90324e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.16571,1.58241,0.000136447,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.17271,1.583,9.66796e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.1783,1.5839,9.63923e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.18534,1.5845,0.000129386,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.19203,1.58531,9.52883e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.19902,1.58587,9.87572e-05,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.20601,1.58664,0.00011857,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.21301,1.58703,9.04667e-05,2.5030,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.22037,1.58751,0.000102581,2.5061,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.22774,1.58812,0.000102223,2.5071,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.23512,1.58906,0.000104653,2.5064,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.24154,1.59001,0.000115244,2.5031,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.2493,1.59094,0.000131393,2.4990,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.2563,1.59205,8.77068e-05,2.4958,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.26365,1.59285,0.000113805,2.4936,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.2696,1.59356,7.91711e-05,2.4929,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.27908,1.59426,0.00011237,2.4929,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.28504,1.59477,0.000166111,2.4936,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.29064,1.59551,5.9235e-05,2.4956,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.29835,1.59601,0.000111748,2.4977,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.30462,1.59653,0.000101782,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.31195,1.5971,0.00012286,2.5012,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.31791,1.59767,0.000149831,2.5019,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.32492,1.59832,0.000118255,2.5023,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.33264,1.59903,0.000142913,2.5025,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.34035,1.59963,8.4553e-05,2.5021,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.34667,1.60039,0.000102245,2.5018,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.35475,1.60113,0.000108099,2.5016,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.3607,1.60171,0.000120838,2.5014,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.36909,1.6024,7.78794e-05,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.37505,1.60325,0.000152255,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.38171,1.60373,0.000126992,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.39049,1.60446,9.59945e-05,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.39822,1.60503,0.000106867,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.40314,1.60586,0.000140746,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.40981,1.60634,0.000126361,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.41646,1.60698,0.000102786,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.42381,1.6077,0.000136036,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.43046,1.60836,0.000113464,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.43851,1.60896,7.86642e-05,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.44553,1.60955,6.88324e-05,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.45289,1.61009,0.000135128,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.45956,1.61082,9.63857e-05,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.46518,1.61143,9.82192e-05,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.47252,1.61204,0.000119815,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.47986,1.61269,6.7883e-05,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.48687,1.61335,7.24032e-05,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.49492,1.61392,0.000123895,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.50334,1.6145,0.000114767,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.5107,1.61504,0.000120544,2.4993,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.5156,1.61593,0.000106754,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.5212,1.6164,9.91284e-05,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.5282,1.61702,0.000121227,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.53591,1.61766,0.000131888,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.54433,1.61828,3.00433e-05,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.5503,1.6188,0.000111533,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.55662,1.6194,0.000144149,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.56363,1.6201,0.000122976,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.57028,1.62056,0.000149291,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.57763,1.62126,0.000143861,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.58571,1.62189,0.000100857,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.59236,1.62276,6.36831e-05,2.4961,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.60005,1.6234,8.64814e-05,2.4945,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.60601,1.62405,0.000130864,2.4952,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.61408,1.62435,0.000125017,2.4975,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.62109,1.6248,0.000128755,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.62669,1.62543,8.58595e-05,2.5022,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.6337,1.62576,0.000118133,2.5043,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.64142,1.62617,0.000102211,2.5052,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.64809,1.62687,0.000101857,2.5052,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.65438,1.62751,6.8729e-05,2.5045,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.66139,1.62808,0.000117943,2.5035,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.66841,1.62874,0.0001043,2.5026,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.67614,1.62946,0.00012605,2.5013,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.68386,1.62998,0.000119831,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.69055,1.63059,8.06829e-05,2.4993,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.69685,1.63128,0.000113624,2.4986,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.70383,1.63186,7.94158e-05,2.4985,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.71188,1.63242,0.00012008,2.4985,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.71854,1.63293,0.000120349,2.4987,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.72592,1.63354,0.000147068,2.4992,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.73295,1.63405,0.000156424,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.7389,1.63454,8.13031e-05,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.74625,1.63505,0.000102846,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.7529,1.63562,0.000125099,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.76061,1.63627,0.000111364,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.76691,1.6367,7.83984e-05,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.77497,1.63731,0.000111425,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.78092,1.63789,0.000134529,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.78864,1.63834,8.00488e-05,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.79493,1.6391,8.55903e-05,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.80262,1.63943,9.60737e-05,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.80929,1.64018,0.000130866,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.81594,1.64055,0.000123734,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.82261,1.64124,0.000121337,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.82965,1.6416,0.000131156,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.83876,1.64224,0.000103785,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.84644,1.64266,0.000134145,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.8517,1.64324,0.000107892,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.85907,1.64373,0.000108052,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.86572,1.6443,0.000103313,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.87204,1.64476,9.95041e-05,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.87974,1.64524,8.89485e-05,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.88569,1.64594,0.000139865,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.89375,1.64638,0.000111364,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.89972,1.64698,0.000106767,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.90709,1.64743,9.15586e-05,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.91408,1.64797,0.000140631,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.92108,1.64865,0.00013204,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.92811,1.64906,0.000139078,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.93477,1.64944,0.000123483,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.94249,1.65014,0.00012586,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.94982,1.6506,0.000105208,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.95716,1.65117,0.000117972,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.96277,1.65141,0.000132533,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.96979,1.65181,0.000114271,2.5039,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.97785,1.65216,8.19168e-05,2.5058,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.9838,1.65278,0.00010204,2.5050,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.9908,1.6534,0.000133017,2.5030,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
6.99782,1.65404,0.000110273,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.02096,1.6554,0.000162166,2.4951,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.022,1.6559,0.00016453,2.4951,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.0255,1.65639,0.000167604,2.4953,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.03288,1.65679,0.000170161,2.4958,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.03989,1.6574,0.000147525,2.4970,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.04692,1.6577,0.000119628,2.4979,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.05391,1.65839,0.000121846,2.4991,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.06231,1.65858,0.000183538,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.06932,1.6591,0.000134894,2.5016,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.07494,1.65957,0.000185989,2.5014,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.08301,1.65997,0.000165527,2.5015,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.08967,1.66049,0.000196816,2.5016,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.09598,1.66099,0.000189393,2.5013,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.10335,1.6615,0.000190396,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.10967,1.66176,0.000152836,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.11703,1.66239,0.000154926,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.12369,1.66298,0.000142587,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.13104,1.66336,0.000116224,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.13911,1.6638,0.000181847,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.14575,1.66452,0.000167359,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.15172,1.66475,0.000118662,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.15871,1.66533,0.000139089,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.16604,1.66578,0.000155313,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.17621,1.66604,0.000194418,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.18323,1.66658,0.000141614,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.18813,1.66704,0.000179244,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.19374,1.6674,0.000151826,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.20215,1.66781,0.000175057,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.20844,1.66834,0.000141444,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.2151,1.66889,0.000139545,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.22247,1.66934,0.000200313,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.23019,1.66978,0.000151679,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.23686,1.67036,0.000187313,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.24459,1.67049,0.000175634,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.25128,1.67107,0.000172455,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.25724,1.67151,0.000183026,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.26492,1.67194,0.000188814,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.27085,1.67234,0.000146169,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.27786,1.67283,0.000155724,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.28664,1.67314,0.000172306,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.29438,1.67363,0.000142753,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.29891,1.67409,0.000166917,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.30589,1.67448,0.00019695,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.31323,1.67482,0.000136518,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.32094,1.67549,0.000190341,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.32688,1.67573,0.000164197,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.33389,1.67627,0.000152275,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.34092,1.67686,0.000172426,2.4986,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.34794,1.67721,0.000145058,2.4957,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.35495,1.67779,0.000184093,2.4945,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.36299,1.67804,0.000180909,2.4961,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.36898,1.67842,0.000179852,2.4978,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.37638,1.67875,0.000182793,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.38339,1.67907,0.000177023,2.5027,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.39181,1.67933,0.00014195,2.5051,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.39953,1.67985,0.000185477,2.5053,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.40723,1.68007,0.000170677,2.5053,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.41214,1.68065,0.000142051,2.5041,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.41812,1.68137,0.000199537,2.5033,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.42514,1.68155,0.000189876,2.5021,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.43216,1.68216,0.000199799,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.43952,1.68233,0.000158141,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.44754,1.68297,0.000128707,2.4992,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.45383,1.68337,0.000184014,2.4988,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.46049,1.68377,0.000178914,2.4987,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.46786,1.684,0.000164309,2.4987,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.47452,1.6844,0.000160475,2.4989,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.48222,1.68503,0.000173773,2.4990,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.48818,1.68536,0.000162728,2.4993,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.49554,1.68567,0.000153015,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.50258,1.68614,0.000162255,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.51172,1.68655,0.000150799,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.51804,1.68692,0.000127309,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.52434,1.68742,0.00019963,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.53097,1.68778,0.000171756,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.53904,1.68802,0.000148937,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.54534,1.68846,0.00020217,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.55269,1.68874,0.000131489,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.559,1.68927,0.000188766,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.56672,1.68954,0.00015427,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.57342,1.68993,0.000124631,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.57904,1.69028,0.000180074,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.58674,1.6907,0.000172104,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.5937,1.69118,0.000166246,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.60107,1.69145,0.000177221,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.60738,1.69175,0.000190848,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.61545,1.69217,0.000181133,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.62243,1.69257,0.000180887,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.6308,1.69294,0.000124956,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.63606,1.6933,0.000160681,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
7.64237,1.69372,0.000131344,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
