B_T,M_muB_per_Yb,M_err_muB_per_Yb,T_sample_K,moment_column,mass_mg,source_file
12.3235,1.58726,0.000342954,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3266,1.58752,0.000448834,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3286,1.58768,0.000419799,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3311,1.58741,0.000384837,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3337,1.58715,0.000310729,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.336,1.58716,0.000351199,2.4991,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3389,1.58772,0.000386174,2.4961,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3409,1.58769,0.000340867,2.4955,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3433,1.58712,0.000381056,2.4963,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.346,1.58713,0.000374862,2.4978,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3486,1.58703,0.000329026,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.351,1.58756,0.000348303,2.5017,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3538,1.58753,0.000338607,2.5031,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3561,1.58772,0.000385117,2.5035,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.359,1.58696,0.000280423,2.5035,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3611,1.58795,0.000533914,2.5032,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3639,1.58713,0.00033889,2.5026,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3663,1.58788,0.000359086,2.5019,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3687,1.58751,0.000372975,2.5011,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3716,1.58777,0.000359731,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3734,1.58783,0.000350834,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3759,1.58726,0.000374007,2.4995,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3784,1.58773,0.000311242,2.4993,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3812,1.58792,0.00036648,2.4991,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3834,1.5874,0.000384775,2.4991,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.386,1.58727,0.000336493,2.4991,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3883,1.58764,0.000399695,2.4993,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3909,1.58711,0.00034668,2.4995,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3934,1.58793,0.000365437,2.4996,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3961,1.58806,0.000329268,2.4997,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.3988,1.58701,0.000365704,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4012,1.58764,0.00040527,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4034,1.58789,0.000428958,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.406,1.58706,0.000378799,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4088,1.58738,0.000336495,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4111,1.58788,0.000344458,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4133,1.58771,0.000358329,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4159,1.58733,0.000324867,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4183,1.58767,0.000407563,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.421,1.58733,0.000342117,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4234,1.58783,0.000438043,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.426,1.58698,0.000446123,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4283,1.58762,0.000321317,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4311,1.58775,0.000404263,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4334,1.58762,0.000371124,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4363,1.58768,0.000380635,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4384,1.58755,0.000346109,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4409,1.58817,0.000337229,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4436,1.58715,0.000282012,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4459,1.58766,0.000379865,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4488,1.58751,0.000327714,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4508,1.58819,0.000342651,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4536,1.58838,0.000460225,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4559,1.58784,0.000381106,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4586,1.58769,0.000380705,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4609,1.58735,0.000317685,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4639,1.58788,0.000361486,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4659,1.58776,0.000337434,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4684,1.58787,0.000465741,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4711,1.58876,0.000459678,2.5013,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4736,1.58802,0.000409568,2.5035,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4762,1.58774,0.000399912,2.5039,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4788,1.588,0.000370496,2.5038,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4812,1.58839,0.000464493,2.5018,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4834,1.58793,0.000414564,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4863,1.58773,0.000393403,2.4980,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4885,1.58766,0.000335862,2.4969,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.491,1.58778,0.000425318,2.4963,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4933,1.58773,0.000382428,2.4963,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4963,1.58783,0.000407926,2.4968,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.4983,1.58777,0.000346961,2.4977,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5013,1.58845,0.000441615,2.4985,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5035,1.58756,0.000373826,2.4995,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5063,1.58797,0.000441391,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5085,1.58792,0.000448535,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.511,1.58804,0.000423552,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5135,1.58778,0.000333756,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5157,1.58788,0.000367547,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5185,1.58762,0.000367034,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5206,1.58827,0.000396587,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5232,1.58773,0.000332491,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.526,1.58781,0.000436868,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5289,1.58791,0.0004291,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.531,1.58818,0.000411162,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5332,1.58825,0.000429287,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5357,1.58769,0.000361661,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5387,1.58768,0.000378269,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.541,1.58817,0.000369472,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5436,1.58769,0.00037478,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5459,1.58814,0.000371265,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5482,1.58766,0.000401089,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5506,1.58723,0.000279364,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5536,1.58799,0.000358555,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.556,1.58781,0.000336723,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5582,1.58759,0.000348309,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5611,1.58787,0.000462,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5633,1.5879,0.000375714,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5663,1.58809,0.000302028,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5688,1.58749,0.000362189,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.571,1.58747,0.000322148,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5732,1.58763,0.000347099,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.576,1.58746,0.000360041,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5781,1.58757,0.000329145,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.581,1.58756,0.000278884,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5833,1.58809,0.000365921,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5859,1.58759,0.000338397,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5884,1.58784,0.000371266,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5907,1.58807,0.000401777,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.593,1.58793,0.000476099,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5955,1.58788,0.000406206,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.5982,1.588,0.000357591,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6009,1.58808,0.000407912,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6034,1.58842,0.000386286,2.4991,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6059,1.58763,0.000294973,2.4971,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6088,1.58856,0.000296857,2.4959,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6105,1.58856,0.000433037,2.4960,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.613,1.58776,0.000327918,2.4965,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6155,1.58778,0.000336205,2.4983,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6183,1.58822,0.000404243,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6205,1.58822,0.000411436,2.5025,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6233,1.58771,0.000337801,2.5033,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6255,1.58768,0.000322811,2.5038,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6284,1.58725,0.000298292,2.5038,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6305,1.58768,0.000329506,2.5032,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6334,1.58777,0.000357151,2.5024,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6355,1.58778,0.000356155,2.5014,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6384,1.58778,0.000351487,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6407,1.58813,0.000333061,2.4996,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6432,1.58765,0.000316399,2.4993,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6462,1.58806,0.000402705,2.4992,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6487,1.58826,0.000362091,2.4992,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6508,1.58788,0.00039947,2.4993,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6531,1.58795,0.000405659,2.4994,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6558,1.58777,0.0003622,2.4993,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.658,1.58719,0.000356249,2.4994,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6609,1.5874,0.000378883,2.4996,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.663,1.58746,0.000399426,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6659,1.58753,0.000371555,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.668,1.58739,0.000339386,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.671,1.5874,0.000370726,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6733,1.5867,0.000307124,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6761,1.58715,0.000371409,2.4997,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6783,1.5869,0.000365461,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6805,1.58684,0.000353947,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6832,1.58692,0.000311878,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6858,1.58701,0.00031091,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6885,1.58697,0.000308698,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6905,1.58686,0.000288119,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6932,1.58698,0.000289955,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6956,1.58707,0.000295945,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.6985,1.58757,0.000303796,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7005,1.58733,0.000413932,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.703,1.58685,0.000339785,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7053,1.58693,0.000320213,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7082,1.58637,0.00030972,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7104,1.58694,0.000322639,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7132,1.58666,0.000306465,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7158,1.58634,0.000270194,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7181,1.58629,0.000336735,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7205,1.58625,0.000340507,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.723,1.58615,0.000252515,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.726,1.58582,0.000307589,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7283,1.58581,0.000293455,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7304,1.58559,0.000358458,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7331,1.58582,0.000345367,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7354,1.58605,0.000329946,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7378,1.58575,0.000220284,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7403,1.58572,0.000267165,2.5021,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7429,1.58522,0.000281192,2.5035,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7455,1.58503,0.000284509,2.5039,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7482,1.58484,0.000288303,2.5023,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7509,1.58514,0.000332768,2.5011,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7532,1.58562,0.000315739,2.4988,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7554,1.58564,0.000300895,2.4978,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7581,1.58603,0.000320729,2.4967,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7603,1.58657,0.000321896,2.4965,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7632,1.58605,0.000344845,2.4967,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7658,1.58599,0.000341233,2.4973,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7687,1.58506,0.000310186,2.4978,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7705,1.58524,0.00036146,2.4989,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7728,1.58563,0.000336521,2.4996,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7755,1.58617,0.000395726,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7778,1.58649,0.000338961,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7804,1.58593,0.000357357,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7828,1.5863,0.000365995,2.5008,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7855,1.58534,0.000337472,2.5009,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7883,1.58555,0.000313065,2.5009,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7905,1.58561,0.000328995,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7934,1.58531,0.000261342,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.7955,1.58533,0.000270783,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.798,1.58529,0.000299443,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8005,1.58566,0.000302429,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8029,1.58501,0.000355856,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.806,1.58527,0.000278056,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8086,1.58448,0.000304509,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8108,1.58505,0.000302017,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8131,1.58485,0.000283406,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.816,1.58481,0.000348461,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8182,1.58528,0.000303371,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8207,1.58518,0.000310433,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.823,1.5847,0.000257278,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8253,1.58537,0.000290234,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8279,1.58568,0.000275091,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8305,1.58535,0.000257751,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8332,1.58501,0.000273252,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8356,1.58493,0.000368513,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.838,1.5849,0.000291928,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8402,1.58567,0.000262945,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8427,1.58605,0.000310081,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8457,1.58568,0.000285345,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8482,1.58496,0.000344029,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8505,1.58484,0.000224992,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8532,1.58474,0.000270866,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8555,1.58465,0.000293373,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8581,1.58409,0.000287321,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8605,1.58454,0.000265016,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8627,1.58388,0.000331235,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8652,1.58496,0.000269418,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8683,1.58428,0.000324426,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8703,1.58431,0.000275835,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8729,1.58472,0.000286873,2.4984,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8754,1.58482,0.000322187,2.4970,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8777,1.58409,0.000336625,2.4963,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8802,1.58391,0.000297156,2.4965,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8826,1.58472,0.000297323,2.4981,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8856,1.58504,0.000312155,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8887,1.58497,0.000274164,2.5025,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8905,1.58467,0.000355758,2.5036,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
12.8927,1.58413,0.000230797,2.5039,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
