# Intensity Error [-0.5K,K,0] DeltaE [0,0,L] [H,0,0]
#  shape: 67x80x1x1
2.175307e-04 8.880659e-05 7.370006e-01 2.975000e+00 0.000000e+00 5.000000e-01
5.654148e-04 1.413548e-04 7.370006e-01 3.025000e+00 0.000000e+00 5.000000e-01
3.480415e-04 1.100614e-04 7.370006e-01 3.075000e+00 0.000000e+00 5.000000e-01
6.155388e-04 1.450849e-04 7.370006e-01 3.125000e+00 0.000000e+00 5.000000e-01
4.693612e-04 1.254429e-04 7.370006e-01 3.175000e+00 0.000000e+00 5.000000e-01
1.987537e-04 8.114225e-05 7.370006e-01 3.225000e+00 0.000000e+00 5.000000e-01
5.829258e-04 1.373986e-04 7.370006e-01 3.275000e+00 0.000000e+00 5.000000e-01
3.822978e-04 1.103612e-04 7.370006e-01 3.325000e+00 0.000000e+00 5.000000e-01
3.107185e-04 9.825818e-05 7.370006e-01 3.375000e+00 0.000000e+00 5.000000e-01
4.284636e-04 1.145143e-04 7.370006e-01 3.425000e+00 0.000000e+00 5.000000e-01
3.578376e-04 1.033011e-04 7.370006e-01 3.475000e+00 0.000000e+00 5.000000e-01
3.496843e-04 1.009453e-04 7.370006e-01 3.525000e+00 0.000000e+00 5.000000e-01
2.942742e-04 9.305881e-05 7.370006e-01 3.575000e+00 0.000000e+00 5.000000e-01
7.234805e-04 1.476820e-04 7.370006e-01 3.625000e+00 0.000000e+00 5.000000e-01
8.327719e-04 1.633235e-04 7.370006e-01 3.675000e+00 0.000000e+00 5.000000e-01
6.868160e-04 1.535830e-04 7.370006e-01 3.725000e+00 0.000000e+00 5.000000e-01
2.916388e-04 1.031113e-04 7.370006e-01 3.775000e+00 0.000000e+00 5.000000e-01
4.043329e-04 1.278642e-04 7.370006e-01 3.825000e+00 0.000000e+00 5.000000e-01
8.161733e-04 1.923833e-04 7.370006e-01 3.875000e+00 0.000000e+00 5.000000e-01
3.101553e-04 1.266270e-04 7.370006e-01 3.925000e+00 0.000000e+00 5.000000e-01
3.617662e-04 1.476918e-04 7.370006e-01 3.975000e+00 0.000000e+00 5.000000e-01
4.634283e-01 5.318693e-03 7.570006e-01 2.500000e-02 0.000000e+00 5.000000e-01
3.216601e-01 4.400119e-03 7.570006e-01 7.500000e-02 0.000000e+00 5.000000e-01
1.787541e-01 3.250615e-03 7.570006e-01 1.250000e-01 0.000000e+00 5.000000e-01
1.028754e-01 2.446646e-03 7.570006e-01 1.750000e-01 0.000000e+00 5.000000e-01
5.349309e-02 1.746613e-03 7.570006e-01 2.250000e-01 0.000000e+00 5.000000e-01
2.228810e-02 1.117203e-03 7.570006e-01 2.750000e-01 0.000000e+00 5.000000e-01
7.046586e-03 6.228369e-04 7.570006e-01 3.250000e-01 0.000000e+00 5.000000e-01
3.718310e-03 4.509118e-04 7.570006e-01 3.750000e-01 0.000000e+00 5.000000e-01
4.580034e-03 4.997233e-04 7.570006e-01 4.250000e-01 0.000000e+00 5.000000e-01
4.288843e-03 4.856165e-04 7.570006e-01 4.750000e-01 0.000000e+00 5.000000e-01
2.645694e-03 3.818737e-04 7.570006e-01 5.250000e-01 0.000000e+00 5.000000e-01
4.048910e-03 4.706770e-04 7.570006e-01 5.750000e-01 0.000000e+00 5.000000e-01
4.743542e-03 5.056640e-04 7.570006e-01 6.250000e-01 0.000000e+00 5.000000e-01
3.270720e-03 4.153825e-04 7.570006e-01 6.750000e-01 0.000000e+00 5.000000e-01
4.462386e-03 4.811922e-04 7.570006e-01 7.250000e-01 0.000000e+00 5.000000e-01
3.253523e-03 4.131985e-04 7.570006e-01 7.750000e-01 0.000000e+00 5.000000e-01
3.723323e-03 4.450227e-04 7.570006e-01 8.250000e-01 0.000000e+00 5.000000e-01
3.216847e-03 4.152938e-04 7.570006e-01 8.750000e-01 0.000000e+00 5.000000e-01
2.037502e-03 3.305270e-04 7.570006e-01 9.250000e-01 0.000000e+00 5.000000e-01
3.436137e-03 4.295180e-04 7.570006e-01 9.750000e-01 0.000000e+00 5.000000e-01
2.503975e-03 3.691917e-04 7.570006e-01 1.025000e+00 0.000000e+00 5.000000e-01
1.721834e-03 3.143633e-04 7.570006e-01 1.075000e+00 0.000000e+00 5.000000e-01
1.663459e-03 3.143647e-04 7.570006e-01 1.125000e+00 0.000000e+00 5.000000e-01
2.629317e-03 3.963854e-04 7.570006e-01 1.175000e+00 0.000000e+00 5.000000e-01
1.570553e-03 3.080112e-04 7.570006e-01 1.225000e+00 0.000000e+00 5.000000e-01
1.213783e-03 2.714103e-04 7.570006e-01 1.275000e+00 0.000000e+00 5.000000e-01
1.182353e-03 2.643828e-04 7.570006e-01 1.325000e+00 0.000000e+00 5.000000e-01
1.480089e-03 2.902699e-04 7.570006e-01 1.375000e+00 0.000000e+00 5.000000e-01
1.006603e-03 2.372591e-04 7.570006e-01 1.425000e+00 0.000000e+00 5.000000e-01
2.238227e-04 1.119114e-04 7.570006e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.333343e-03 2.721683e-04 7.570006e-01 1.525000e+00 0.000000e+00 5.000000e-01
1.099816e-03 2.459268e-04 7.570006e-01 1.575000e+00 0.000000e+00 5.000000e-01
9.788781e-04 2.307242e-04 7.570006e-01 1.625000e+00 0.000000e+00 5.000000e-01
1.306161e-03 2.666196e-04 7.570006e-01 1.675000e+00 0.000000e+00 5.000000e-01
6.522991e-04 1.883031e-04 7.570006e-01 1.725000e+00 0.000000e+00 5.000000e-01
9.757773e-04 2.299933e-04 7.570006e-01 1.775000e+00 0.000000e+00 5.000000e-01
4.276007e-04 1.511798e-04 7.570006e-01 1.825000e+00 0.000000e+00 5.000000e-01
1.042634e-03 2.331406e-04 7.570006e-01 1.875000e+00 0.000000e+00 5.000000e-01
9.744264e-04 2.178889e-04 7.570006e-01 1.925000e+00 0.000000e+00 5.000000e-01
3.759011e-04 1.329013e-04 7.570006e-01 1.975000e+00 0.000000e+00 5.000000e-01
3.732110e-04 1.319500e-04 7.570006e-01 2.025000e+00 0.000000e+00 5.000000e-01
6.323085e-04 1.689920e-04 7.570006e-01 2.075000e+00 0.000000e+00 5.000000e-01
5.219763e-04 1.506824e-04 7.570006e-01 2.125000e+00 0.000000e+00 5.000000e-01
5.087173e-04 1.468544e-04 7.570006e-01 2.175000e+00 0.000000e+00 5.000000e-01
1.656445e-04 8.282227e-05 7.570006e-01 2.225000e+00 0.000000e+00 5.000000e-01
4.082975e-04 1.291158e-04 7.570006e-01 2.275000e+00 0.000000e+00 5.000000e-01
4.827987e-04 1.393723e-04 7.570006e-01 2.325000e+00 0.000000e+00 5.000000e-01
3.158150e-04 1.116581e-04 7.570006e-01 2.375000e+00 0.000000e+00 5.000000e-01
6.302282e-04 1.575579e-04 7.570006e-01 2.425000e+00 0.000000e+00 5.000000e-01
5.447879e-04 1.456012e-04 7.570006e-01 2.475000e+00 0.000000e+00 5.000000e-01
3.886261e-04 1.228948e-04 7.570006e-01 2.525000e+00 0.000000e+00 5.000000e-01
6.118229e-04 1.529563e-04 7.570006e-01 2.575000e+00 0.000000e+00 5.000000e-01
3.795729e-04 1.200321e-04 7.570006e-01 2.625000e+00 0.000000e+00 5.000000e-01
5.350275e-04 1.429932e-04 7.570006e-01 2.675000e+00 0.000000e+00 5.000000e-01
5.408958e-04 1.445617e-04 7.570006e-01 2.725000e+00 0.000000e+00 5.000000e-01
6.113976e-04 1.528500e-04 7.570006e-01 2.775000e+00 0.000000e+00 5.000000e-01
3.739696e-04 1.182598e-04 7.570006e-01 2.825000e+00 0.000000e+00 5.000000e-01
3.708077e-04 1.172605e-04 7.570006e-01 2.875000e+00 0.000000e+00 5.000000e-01
2.933826e-04 1.037274e-04 7.570006e-01 2.925000e+00 0.000000e+00 5.000000e-01
3.578703e-04 1.131696e-04 7.570006e-01 2.975000e+00 0.000000e+00 5.000000e-01
4.975265e-04 1.329705e-04 7.570006e-01 3.025000e+00 0.000000e+00 5.000000e-01
3.481391e-04 1.100925e-04 7.570006e-01 3.075000e+00 0.000000e+00 5.000000e-01
6.132765e-04 1.445525e-04 7.570006e-01 3.125000e+00 0.000000e+00 5.000000e-01
5.390217e-04 1.347564e-04 7.570006e-01 3.175000e+00 0.000000e+00 5.000000e-01
3.921239e-04 1.131976e-04 7.570006e-01 3.225000e+00 0.000000e+00 5.000000e-01
1.939806e-04 7.919451e-05 7.570006e-01 3.275000e+00 0.000000e+00 5.000000e-01
5.072324e-04 1.268097e-04 7.570006e-01 3.325000e+00 0.000000e+00 5.000000e-01
4.977957e-04 1.244525e-04 7.570006e-01 3.375000e+00 0.000000e+00 5.000000e-01
4.980593e-04 1.245169e-04 7.570006e-01 3.425000e+00 0.000000e+00 5.000000e-01
3.894027e-04 1.124127e-04 7.570006e-01 3.475000e+00 0.000000e+00 5.000000e-01
7.428296e-04 1.583749e-04 7.570006e-01 3.525000e+00 0.000000e+00 5.000000e-01
1.015148e-03 1.918488e-04 7.570006e-01 3.575000e+00 0.000000e+00 5.000000e-01
2.341822e-04 9.560681e-05 7.570006e-01 3.625000e+00 0.000000e+00 5.000000e-01
3.386746e-04 1.197405e-04 7.570006e-01 3.675000e+00 0.000000e+00 5.000000e-01
7.573106e-04 1.893311e-04 7.570006e-01 3.725000e+00 0.000000e+00 5.000000e-01
2.165423e-04 1.082734e-04 7.570006e-01 3.775000e+00 0.000000e+00 5.000000e-01
3.803680e-04 1.552893e-04 7.570006e-01 3.825000e+00 0.000000e+00 5.000000e-01
9.396881e-04 2.712718e-04 7.570006e-01 3.875000e+00 0.000000e+00 5.000000e-01
6.293807e-04 2.569666e-04 7.570006e-01 3.925000e+00 0.000000e+00 5.000000e-01
3.631787e-04 2.568061e-04 7.570006e-01 3.975000e+00 0.000000e+00 5.000000e-01
4.882426e-01 5.412909e-03 7.770006e-01 2.500000e-02 0.000000e+00 5.000000e-01
3.363319e-01 4.492825e-03 7.770006e-01 7.500000e-02 0.000000e+00 5.000000e-01
1.839740e-01 3.308545e-03 7.770006e-01 1.250000e-01 0.000000e+00 5.000000e-01
1.002946e-01 2.432503e-03 7.770006e-01 1.750000e-01 0.000000e+00 5.000000e-01
5.179520e-02 1.734234e-03 7.770006e-01 2.250000e-01 0.000000e+00 5.000000e-01
1.702580e-02 9.862794e-04 7.770006e-01 2.750000e-01 0.000000e+00 5.000000e-01
6.145001e-03 5.913038e-04 7.770006e-01 3.250000e-01 0.000000e+00 5.000000e-01
4.198484e-03 4.880645e-04 7.770006e-01 3.750000e-01 0.000000e+00 5.000000e-01
4.141674e-03 4.814603e-04 7.770006e-01 4.250000e-01 0.000000e+00 5.000000e-01
3.201114e-03 4.203275e-04 7.770006e-01 4.750000e-01 0.000000e+00 5.000000e-01
4.541182e-03 4.954842e-04 7.770006e-01 5.250000e-01 0.000000e+00 5.000000e-01
3.451133e-03 4.313921e-04 7.770006e-01 5.750000e-01 0.000000e+00 5.000000e-01
4.210498e-03 4.767456e-04 7.770006e-01 6.250000e-01 0.000000e+00 5.000000e-01
4.254097e-03 4.816824e-04 7.770006e-01 6.750000e-01 0.000000e+00 5.000000e-01
3.939667e-03 4.708809e-04 7.770006e-01 7.250000e-01 0.000000e+00 5.000000e-01
3.060498e-03 4.164816e-04 7.770006e-01 7.750000e-01 0.000000e+00 5.000000e-01
3.703454e-03 4.629322e-04 7.770006e-01 8.250000e-01 0.000000e+00 5.000000e-01
2.122752e-03 3.537926e-04 7.770006e-01 8.750000e-01 0.000000e+00 5.000000e-01
3.490602e-03 4.583394e-04 7.770006e-01 9.250000e-01 0.000000e+00 5.000000e-01
2.310608e-03 3.748306e-04 7.770006e-01 9.750000e-01 0.000000e+00 5.000000e-01
1.455041e-03 2.970095e-04 7.770006e-01 1.025000e+00 0.000000e+00 5.000000e-01
1.445443e-03 2.950501e-04 7.770006e-01 1.075000e+00 0.000000e+00 5.000000e-01
1.300942e-03 2.773622e-04 7.770006e-01 1.125000e+00 0.000000e+00 5.000000e-01
1.047963e-03 2.470077e-04 7.770006e-01 1.175000e+00 0.000000e+00 5.000000e-01
1.376394e-03 2.809558e-04 7.770006e-01 1.225000e+00 0.000000e+00 5.000000e-01
4.590584e-04 1.623017e-04 7.770006e-01 1.275000e+00 0.000000e+00 5.000000e-01
9.183817e-04 2.295957e-04 7.770006e-01 1.325000e+00 0.000000e+00 5.000000e-01
4.512922e-04 1.595564e-04 7.770006e-01 1.375000e+00 0.000000e+00 5.000000e-01
6.741434e-04 1.946090e-04 7.770006e-01 1.425000e+00 0.000000e+00 5.000000e-01
6.704988e-04 1.935565e-04 7.770006e-01 1.475000e+00 0.000000e+00 5.000000e-01
7.816745e-04 2.089115e-04 7.770006e-01 1.525000e+00 0.000000e+00 5.000000e-01
9.866802e-04 2.325633e-04 7.770006e-01 1.575000e+00 0.000000e+00 5.000000e-01
1.304131e-03 2.662051e-04 7.770006e-01 1.625000e+00 0.000000e+00 5.000000e-01
7.598807e-04 2.030873e-04 7.770006e-01 1.675000e+00 0.000000e+00 5.000000e-01
6.410308e-04 1.850500e-04 7.770006e-01 1.725000e+00 0.000000e+00 5.000000e-01
6.246411e-04 1.803187e-04 7.770006e-01 1.775000e+00 0.000000e+00 5.000000e-01
7.050239e-04 1.884262e-04 7.770006e-01 1.825000e+00 0.000000e+00 5.000000e-01
7.749172e-04 1.937300e-04 7.770006e-01 1.875000e+00 0.000000e+00 5.000000e-01
4.666689e-04 1.475743e-04 7.770006e-01 1.925000e+00 0.000000e+00 5.000000e-01
4.475542e-04 1.415294e-04 7.770006e-01 1.975000e+00 0.000000e+00 5.000000e-01
3.367073e-04 1.190442e-04 7.770006e-01 2.025000e+00 0.000000e+00 5.000000e-01
8.149084e-04 1.822199e-04 7.770006e-01 2.075000e+00 0.000000e+00 5.000000e-01
3.253181e-04 1.150178e-04 7.770006e-01 2.125000e+00 0.000000e+00 5.000000e-01
6.479793e-04 1.619952e-04 7.770006e-01 2.175000e+00 0.000000e+00 5.000000e-01
5.666112e-04 1.514335e-04 7.770006e-01 2.225000e+00 0.000000e+00 5.000000e-01
6.369078e-04 1.592278e-04 7.770006e-01 2.275000e+00 0.000000e+00 5.000000e-01
3.922504e-04 1.240409e-04 7.770006e-01 2.325000e+00 0.000000e+00 5.000000e-01
3.131321e-04 1.107092e-04 7.770006e-01 2.375000e+00 0.000000e+00 5.000000e-01
2.357914e-04 9.626165e-05 7.770006e-01 2.425000e+00 0.000000e+00 5.000000e-01
7.180638e-04 1.692502e-04 7.770006e-01 2.475000e+00 0.000000e+00 5.000000e-01
5.538611e-04 1.480258e-04 7.770006e-01 2.525000e+00 0.000000e+00 5.000000e-01
3.925495e-04 1.241358e-04 7.770006e-01 2.575000e+00 0.000000e+00 5.000000e-01
3.141847e-04 1.110820e-04 7.770006e-01 2.625000e+00 0.000000e+00 5.000000e-01
2.350484e-04 9.595824e-05 7.770006e-01 2.675000e+00 0.000000e+00 5.000000e-01
3.090096e-04 1.092515e-04 7.770006e-01 2.725000e+00 0.000000e+00 5.000000e-01
6.073152e-04 1.518299e-04 7.770006e-01 2.775000e+00 0.000000e+00 5.000000e-01
2.255923e-04 9.209809e-05 7.770006e-01 2.825000e+00 0.000000e+00 5.000000e-01
3.695298e-04 1.168564e-04 7.770006e-01 2.875000e+00 0.000000e+00 5.000000e-01
3.613626e-04 1.142734e-04 7.770006e-01 2.925000e+00 0.000000e+00 5.000000e-01
5.010124e-04 1.339021e-04 7.770006e-01 2.975000e+00 0.000000e+00 5.000000e-01
2.823144e-04 9.981361e-05 7.770006e-01 3.025000e+00 0.000000e+00 5.000000e-01
6.932811e-04 1.550241e-04 7.770006e-01 3.075000e+00 0.000000e+00 5.000000e-01
3.400361e-04 1.075302e-04 7.770006e-01 3.125000e+00 0.000000e+00 5.000000e-01
4.732727e-04 1.264886e-04 7.770006e-01 3.175000e+00 0.000000e+00 5.000000e-01
3.338275e-04 1.055664e-04 7.770006e-01 3.225000e+00 0.000000e+00 5.000000e-01
2.637651e-04 9.325634e-05 7.770006e-01 3.275000e+00 0.000000e+00 5.000000e-01
3.422335e-04 1.082260e-04 7.770006e-01 3.325000e+00 0.000000e+00 5.000000e-01
4.336990e-04 1.251997e-04 7.770006e-01 3.375000e+00 0.000000e+00 5.000000e-01
5.387584e-04 1.439918e-04 7.770006e-01 3.425000e+00 0.000000e+00 5.000000e-01
4.156407e-04 1.314379e-04 7.770006e-01 3.475000e+00 0.000000e+00 5.000000e-01
4.555547e-04 1.440621e-04 7.770006e-01 3.525000e+00 0.000000e+00 5.000000e-01
6.013541e-04 1.736010e-04 7.770006e-01 3.575000e+00 0.000000e+00 5.000000e-01
4.521977e-04 1.598788e-04 7.770006e-01 3.625000e+00 0.000000e+00 5.000000e-01
9.348669e-04 2.498569e-04 7.770006e-01 3.675000e+00 0.000000e+00 5.000000e-01
8.113018e-04 2.565579e-04 7.770006e-01 3.725000e+00 0.000000e+00 5.000000e-01
2.185728e-04 1.545543e-04 7.770006e-01 3.775000e+00 0.000000e+00 5.000000e-01
1.334357e-03 4.717904e-04 7.770006e-01 3.825000e+00 0.000000e+00 5.000000e-01
0.000000e+00 0.000000e+00 7.770006e-01 3.875000e+00 0.000000e+00 5.000000e-01
0.000000e+00 0.000000e+00 7.770006e-01 3.925000e+00 0.000000e+00 5.000000e-01
0.000000e+00 0.000000e+00 7.770006e-01 3.975000e+00 0.000000e+00 5.000000e-01
4.867679e-01 5.366956e-03 7.970006e-01 2.500000e-02 0.000000e+00 5.000000e-01
3.495628e-01 4.529480e-03 7.970006e-01 7.500000e-02 0.000000e+00 5.000000e-01
1.841426e-01 3.279909e-03 7.970006e-01 1.250000e-01 0.000000e+00 5.000000e-01
9.839713e-02 2.397794e-03 7.970006e-01 1.750000e-01 0.000000e+00 5.000000e-01
4.952868e-02 1.700824e-03 7.970006e-01 2.250000e-01 0.000000e+00 5.000000e-01
1.813521e-02 1.026705e-03 7.970006e-01 2.750000e-01 0.000000e+00 5.000000e-01
5.156771e-03 5.435720e-04 7.970006e-01 3.250000e-01 0.000000e+00 5.000000e-01
4.711603e-03 5.203102e-04 7.970006e-01 3.750000e-01 0.000000e+00 5.000000e-01
5.154835e-03 5.495078e-04 7.970006e-01 4.250000e-01 0.000000e+00 5.000000e-01
3.543943e-03 4.575218e-04 7.970006e-01 4.750000e-01 0.000000e+00 5.000000e-01
3.903936e-03 4.805420e-04 7.970006e-01 5.250000e-01 0.000000e+00 5.000000e-01
4.617582e-03 5.228390e-04 7.970006e-01 5.750000e-01 0.000000e+00 5.000000e-01
4.151768e-03 4.962321e-04 7.970006e-01 6.250000e-01 0.000000e+00 5.000000e-01
3.554821e-03 4.589259e-04 7.970006e-01 6.750000e-01 0.000000e+00 5.000000e-01
2.138241e-03 3.563742e-04 7.970006e-01 7.250000e-01 0.000000e+00 5.000000e-01
1.674125e-03 3.163805e-04 7.970006e-01 7.750000e-01 0.000000e+00 5.000000e-01
2.624662e-03 3.956833e-04 7.970006e-01 8.250000e-01 0.000000e+00 5.000000e-01
2.135919e-03 3.559874e-04 7.970006e-01 8.750000e-01 0.000000e+00 5.000000e-01
2.129427e-03 3.549050e-04 7.970006e-01 9.250000e-01 0.000000e+00 5.000000e-01
2.345912e-03 3.709220e-04 7.970006e-01 9.750000e-01 0.000000e+00 5.000000e-01
1.728596e-03 3.155976e-04 7.970006e-01 1.025000e+00 0.000000e+00 5.000000e-01
1.269999e-03 2.707653e-04 7.970006e-01 1.075000e+00 0.000000e+00 5.000000e-01
8.057735e-04 2.153526e-04 7.970006e-01 1.125000e+00 0.000000e+00 5.000000e-01
7.933784e-04 2.120397e-04 7.970006e-01 1.175000e+00 0.000000e+00 5.000000e-01
9.046291e-04 2.261576e-04 7.970006e-01 1.225000e+00 0.000000e+00 5.000000e-01
1.028566e-03 2.424357e-04 7.970006e-01 1.275000e+00 0.000000e+00 5.000000e-01
1.030222e-03 2.428263e-04 7.970006e-01 1.325000e+00 0.000000e+00 5.000000e-01
4.516645e-04 1.596877e-04 7.970006e-01 1.375000e+00 0.000000e+00 5.000000e-01
3.377842e-04 1.379001e-04 7.970006e-01 1.425000e+00 0.000000e+00 5.000000e-01
3.364566e-04 1.373582e-04 7.970006e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.202100e-03 2.562892e-04 7.970006e-01 1.525000e+00 0.000000e+00 5.000000e-01
2.115700e-04 1.057854e-04 7.970006e-01 1.575000e+00 0.000000e+00 5.000000e-01
4.106607e-04 1.451905e-04 7.970006e-01 1.625000e+00 0.000000e+00 5.000000e-01
8.062447e-04 2.015615e-04 7.970006e-01 1.675000e+00 0.000000e+00 5.000000e-01
3.922701e-04 1.386885e-04 7.970006e-01 1.725000e+00 0.000000e+00 5.000000e-01
1.038194e-03 2.213443e-04 7.970006e-01 1.775000e+00 0.000000e+00 5.000000e-01
2.732643e-04 1.115597e-04 7.970006e-01 1.825000e+00 0.000000e+00 5.000000e-01
2.672222e-04 1.090933e-04 7.970006e-01 1.875000e+00 0.000000e+00 5.000000e-01
4.374031e-04 1.383197e-04 7.970006e-01 1.925000e+00 0.000000e+00 5.000000e-01
6.925758e-04 1.731446e-04 7.970006e-01 1.975000e+00 0.000000e+00 5.000000e-01
5.106336e-04 1.474075e-04 7.970006e-01 2.025000e+00 0.000000e+00 5.000000e-01
2.554454e-04 1.042853e-04 7.970006e-01 2.075000e+00 0.000000e+00 5.000000e-01
5.117489e-04 1.477294e-04 7.970006e-01 2.125000e+00 0.000000e+00 5.000000e-01
3.422673e-04 1.210105e-04 7.970006e-01 2.175000e+00 0.000000e+00 5.000000e-01
2.549106e-04 1.040673e-04 7.970006e-01 2.225000e+00 0.000000e+00 5.000000e-01
5.882854e-04 1.572262e-04 7.970006e-01 2.275000e+00 0.000000e+00 5.000000e-01
1.002459e-03 2.046272e-04 7.970006e-01 2.325000e+00 0.000000e+00 5.000000e-01
5.869312e-04 1.568650e-04 7.970006e-01 2.375000e+00 0.000000e+00 5.000000e-01
3.343856e-04 1.182235e-04 7.970006e-01 2.425000e+00 0.000000e+00 5.000000e-01
4.975470e-04 1.436300e-04 7.970006e-01 2.475000e+00 0.000000e+00 5.000000e-01
3.281853e-04 1.160318e-04 7.970006e-01 2.525000e+00 0.000000e+00 5.000000e-01
2.428980e-04 9.916281e-05 7.970006e-01 2.575000e+00 0.000000e+00 5.000000e-01
3.153188e-04 1.114826e-04 7.970006e-01 2.625000e+00 0.000000e+00 5.000000e-01
3.881067e-04 1.227307e-04 7.970006e-01 2.675000e+00 0.000000e+00 5.000000e-01
4.612300e-04 1.331461e-04 7.970006e-01 2.725000e+00 0.000000e+00 5.000000e-01
2.275291e-04 9.288920e-05 7.970006e-01 2.775000e+00 0.000000e+00 5.000000e-01
3.747826e-04 1.185173e-04 7.970006e-01 2.825000e+00 0.000000e+00 5.000000e-01
6.646359e-04 1.566567e-04 7.970006e-01 2.875000e+00 0.000000e+00 5.000000e-01
5.052215e-04 1.350264e-04 7.970006e-01 2.925000e+00 0.000000e+00 5.000000e-01
2.129707e-04 8.694523e-05 7.970006e-01 2.975000e+00 0.000000e+00 5.000000e-01
4.916855e-04 1.314095e-04 7.970006e-01 3.025000e+00 0.000000e+00 5.000000e-01
2.094887e-04 8.552385e-05 7.970006e-01 3.075000e+00 0.000000e+00 5.000000e-01
2.806691e-04 9.923279e-05 7.970006e-01 3.125000e+00 0.000000e+00 5.000000e-01
5.087642e-04 1.359745e-04 7.970006e-01 3.175000e+00 0.000000e+00 5.000000e-01
6.905421e-04 1.627644e-04 7.970006e-01 3.225000e+00 0.000000e+00 5.000000e-01
3.275004e-04 1.157908e-04 7.970006e-01 3.275000e+00 0.000000e+00 5.000000e-01
4.435260e-04 1.402574e-04 7.970006e-01 3.325000e+00 0.000000e+00 5.000000e-01
2.924384e-04 1.193897e-04 7.970006e-01 3.375000e+00 0.000000e+00 5.000000e-01
4.305167e-04 1.522114e-04 7.970006e-01 3.425000e+00 0.000000e+00 5.000000e-01
6.080362e-04 1.922803e-04 7.970006e-01 3.475000e+00 0.000000e+00 5.000000e-01
0.000000e+00 0.000000e+00 7.970006e-01 3.525000e+00 0.000000e+00 5.000000e-01
1.727163e-04 1.221289e-04 7.970006e-01 3.575000e+00 0.000000e+00 5.000000e-01
1.132847e-03 3.582430e-04 7.970006e-01 3.625000e+00 0.000000e+00 5.000000e-01
3.502198e-04 2.476428e-04 7.970006e-01 3.675000e+00 0.000000e+00 5.000000e-01
0.000000e+00 0.000000e+00 7.970006e-01 3.725000e+00 0.000000e+00 5.000000e-01
0.000000e+00 0.000000e+00 7.970006e-01 3.775000e+00 0.000000e+00 5.000000e-01
0.000000e+00 0.000000e+00 7.970006e-01 3.825000e+00 0.000000e+00 5.000000e-01
nan nan 7.970006e-01 3.875000e+00 0.000000e+00 5.000000e-01
nan nan 7.970006e-01 3.925000e+00 0.000000e+00 5.000000e-01
nan nan 7.970006e-01 3.975000e+00 0.000000e+00 5.000000e-01
4.698796e-01 5.325125e-03 8.170006e-01 2.500000e-02 0.000000e+00 5.000000e-01
3.377725e-01 4.520951e-03 8.170006e-01 7.500000e-02 0.000000e+00 5.000000e-01
1.706509e-01 3.203340e-03 8.170006e-01 1.250000e-01 0.000000e+00 5.000000e-01
9.163106e-02 2.348745e-03 8.170006e-01 1.750000e-01 0.000000e+00 5.000000e-01
4.475238e-02 1.638503e-03 8.170006e-01 2.250000e-01 0.000000e+00 5.000000e-01
1.541753e-02 9.635967e-04 8.170006e-01 2.750000e-01 0.000000e+00 5.000000e-01
4.930141e-03 5.512072e-04 8.170006e-01 3.250000e-01 0.000000e+00 5.000000e-01
3.842248e-03 4.879666e-04 8.170006e-01 3.750000e-01 0.000000e+00 5.000000e-01
3.807850e-03 4.835981e-04 8.170006e-01 4.250000e-01 0.000000e+00 5.000000e-01
2.883130e-03 4.250949e-04 8.170006e-01 4.750000e-01 0.000000e+00 5.000000e-01
3.615694e-03 4.747646e-04 8.170006e-01 5.250000e-01 0.000000e+00 5.000000e-01
2.950227e-03 4.258292e-04 8.170006e-01 5.750000e-01 0.000000e+00 5.000000e-01
3.858733e-03 4.900604e-04 8.170006e-01 6.250000e-01 0.000000e+00 5.000000e-01
3.328595e-03 4.529653e-04 8.170006e-01 6.750000e-01 0.000000e+00 5.000000e-01
3.051572e-03 4.315582e-04 8.170006e-01 7.250000e-01 0.000000e+00 5.000000e-01
1.819714e-03 3.322333e-04 8.170006e-01 7.750000e-01 0.000000e+00 5.000000e-01
1.692809e-03 3.199114e-04 8.170006e-01 8.250000e-01 0.000000e+00 5.000000e-01
1.798649e-03 3.283877e-04 8.170006e-01 8.750000e-01 0.000000e+00 5.000000e-01
2.424639e-03 3.833695e-04 8.170006e-01 9.250000e-01 0.000000e+00 5.000000e-01
1.569602e-03 3.078248e-04 8.170006e-01 9.750000e-01 0.000000e+00 5.000000e-01
1.434833e-03 2.928848e-04 8.170006e-01 1.025000e+00 0.000000e+00 5.000000e-01
1.076118e-03 2.536438e-04 8.170006e-01 1.075000e+00 0.000000e+00 5.000000e-01
1.925306e-03 3.403498e-04 8.170006e-01 1.125000e+00 0.000000e+00 5.000000e-01
1.321076e-03 2.816550e-04 8.170006e-01 1.175000e+00 0.000000e+00 5.000000e-01
8.300127e-04 2.218305e-04 8.170006e-01 1.225000e+00 0.000000e+00 5.000000e-01
5.844232e-04 1.848110e-04 8.170006e-01 1.275000e+00 0.000000e+00 5.000000e-01
6.822527e-04 1.969497e-04 8.170006e-01 1.325000e+00 0.000000e+00 5.000000e-01
5.497303e-04 1.738402e-04 8.170006e-01 1.375000e+00 0.000000e+00 5.000000e-01
9.684130e-04 2.282576e-04 8.170006e-01 1.425000e+00 0.000000e+00 5.000000e-01
6.247931e-04 1.803625e-04 8.170006e-01 1.475000e+00 0.000000e+00 5.000000e-01
